position,scene,AE,MSE,PSNR,SSIM,LPIPS,FID,PSNR_2,SSIM_2
Position3,NIR,5.3020386696,0.0061623077,22.1025657654,0.7576489449,0.1815550476,1.6787089407444E-06,23.4816379547,0.8359968066
Position3,NIR,5.3160200119,0.0062790238,22.0210800171,0.7574001551,0.1821209937,8.25035385787487E-06,23.3865623474,0.8370022774
Position3,NIR,5.3217406273,0.0063275602,21.9876365662,0.7574861646,0.1829797328,0.000003852,23.37525177,0.8368119001
Position3,NIR,5.3727984428,0.0068176738,21.6636371613,0.7540533543,0.1852501035,9.32067632675171E-06,23.0560951233,0.8359236717
Position3,NIR,5.3872513771,0.0067704329,21.6938362122,0.754964292,0.1815855801,4.3806154280901E-05,23.0731391907,0.8367182612
Position3,NIR,5.3134870529,0.0067080967,21.7340068817,0.7552634478,0.1858453155,2.84502748399973E-05,23.1150245667,0.8377119899
Position3,NIR,5.2445411682,0.0063668508,21.9607524872,0.7564205527,0.1849083006,6.44894316792488E-06,23.3329658508,0.836602509
Position3,NIR,5.279317379,0.0061725546,22.0953521729,0.7566265464,0.182371974,0.000003411,23.452293396,0.8357967138
Position3,NIR,5.3068723679,0.0060663447,22.1707305908,0.7566459775,0.179479748,3.04551795125008E-05,23.521156311,0.8361259699
Position3,NIR,5.2740449905,0.0059771636,22.2350502014,0.7581990957,0.1840966642,1.46864913403988E-05,23.5802497864,0.8361514807
Position3,NIR,5.3086237907,0.0060963854,22.1492767334,0.7566335201,0.1784754246,2.03908421099186E-05,23.4951496124,0.8361544013
Position3,NIR,5.2917113304,0.0059574014,22.2494316101,0.757424593,0.1798849702,1.70471612364054E-05,23.596244812,0.8372386098
Position3,NIR,5.2747049332,0.005875858,22.3092880249,0.7574317455,0.1799258739,3.89525666832924E-07,23.6548595428,0.8360090852
Position3,NIR,5.3148474693,0.0055924128,22.5240097046,0.7610959411,0.1759712994,1.84762757271528E-05,23.871547699,0.8384817243
Position3,NIR,5.2842135429,0.005618609,22.5037117004,0.7596462369,0.1780425161,7.27991573512554E-06,23.8518295288,0.8375704885
Position3,NIR,5.3574118614,0.0058524832,22.3265991211,0.7557802796,0.1817222238,3.40677797794342E-06,23.6743774414,0.8350487351
Position3,NIR,5.3444404602,0.0057311114,22.4176120758,0.7597355843,0.1771660894,6.83474354445934E-06,23.7624778748,0.8373716474
Position3,NIR,5.3324427605,0.0056305141,22.49451828,0.7590690851,0.1760242432,5.08269295096397E-07,23.8405971527,0.8385724425
Position3,NIR,5.3437366486,0.0054447534,22.6402187347,0.7623402476,0.1768463999,2.8638169169426E-08,23.9709129333,0.8397068977
Position3,NIR,5.3218717575,0.0054621082,22.6263980865,0.7613651752,0.1764472425,2.72970646619797E-06,23.9557914734,0.8388391137
Position3,NIR,5.3252835274,0.0053771143,22.6945095062,0.7625973225,0.1768833995,2.98116356134415E-06,24.0324745178,0.8398082852
Position3,NIR,5.3130049706,0.0053658234,22.7036380768,0.7616603374,0.1778084934,0.000039285,24.0380821228,0.8377315402
Position3,NIR,5.3192939758,0.0052545378,22.7946567535,0.7635427117,0.175676316,1.15553848445416E-06,24.1188316345,0.840295732
Position3,NIR,5.3580465317,0.005243253,22.8039913177,0.763147831,0.1761295795,0.000030407,24.1345233917,0.8407191038
Position3,NIR,5.3435554504,0.005247578,22.8004112244,0.7638248205,0.1758410484,1.59081537276506E-05,24.1180305481,0.8399640918
Position3,NIR,5.3253760338,0.0053268839,22.7352676392,0.7624877095,0.1764828563,3.27592715620995E-07,24.0542449951,0.8393464684
Position3,NIR,5.3257608414,0.0052893232,22.7659988403,0.763009131,0.1772906184,1.49330589920282E-05,24.1025753021,0.8402399421
Position3,NIR,5.3713698387,0.0054545226,22.632434845,0.7607263327,0.1781184077,3.34293581545353E-05,23.9645767212,0.8378474116
Position3,NIR,5.3031711578,0.0052875974,22.767414093,0.7611427903,0.1773107499,7.1872491389513E-06,24.0847568512,0.8379099965
Position3,NIR,5.3173341751,0.0054469015,22.638507843,0.7615400553,0.1781098694,2.08024866878986E-05,23.9823055267,0.8385655284
Position3,NIR,5.3471064568,0.0053407671,22.7239646912,0.7611633539,0.1803268939,1.8794322386384E-05,24.0588722229,0.8372959495
Position3,NIR,5.3574533463,0.0051101167,22.9156913757,0.7617028356,0.1776339561,1.06969382613897E-05,24.2444992065,0.8379327059
Position3,NIR,5.3217172623,0.0051624374,22.8714542389,0.7624568343,0.1778263152,1.97857152670622E-05,24.2153377533,0.8383567333
Position3,NIR,5.36662817,0.0050958032,22.9278736115,0.7623918653,0.1802382022,1.76606699824333E-05,24.2595291138,0.8371234536
Position3,NIR,5.3498015404,0.0052744169,22.7782554626,0.7593719363,0.1783434749,0.000049561,24.1067142487,0.8359072208
Position3,NIR,5.3750886917,0.0050864336,22.9358673096,0.7602285147,0.1831339747,1.47146638482809E-05,24.2789363861,0.8366936445
Position3,NIR,5.4066429138,0.0049500503,23.0539054871,0.76114434,0.1794802696,4.33744862675667E-05,24.3759269714,0.8369132876
Position3,NIR,5.6870298386,0.00505774,22.9604358673,0.7590223551,0.1775976866,6.92056491971016E-05,24.2974243164,0.8374974728
Position3,NIR,5.9466285706,0.004816602,23.1725921631,0.7578972578,0.1779836118,0.000011587,24.5222110748,0.8373721838
Position3,NIR,6.1028857231,0.0048823413,23.1137180328,0.7562679052,0.1754416525,0.0001369601,24.4492835999,0.8374769092
Position3,NIR,6.2835092545,0.0045276633,23.4412593842,0.7562301755,0.1748655885,0.000025416,24.7734928131,0.8369131088
Position3,NIR,6.4043288231,0.004416211,23.5495033264,0.7557995915,0.1711983979,3.05008143186569E-08,24.894744873,0.8382332921
Position3,NIR,6.6749634743,0.0043847011,23.5805988312,0.7532576323,0.1709774137,8.97198915481567E-05,24.9092063904,0.8382873535
Position3,NIR,6.7952914238,0.0043000556,23.6652584076,0.7522476912,0.1701770872,4.99500893056393E-05,24.9907207489,0.8385061622
Position3,NIR,6.8837862015,0.0043174224,23.6477546692,0.7526501417,0.1662760526,5.69317489862442E-06,24.9695701599,0.8418449163
Position3,NIR,7.10551548,0.0043154615,23.649728775,0.7512750626,0.167033568,5.36465086042881E-06,24.9635276794,0.8438434005
Position3,NIR,7.1934256554,0.0041376646,23.832447052,0.752695024,0.1679524034,3.86964529752731E-06,25.1486415863,0.8457350731
Position3,NIR,7.3651223183,0.004247542,23.718624115,0.7496366501,0.167946279,5.48937823623419E-05,25.0280170441,0.845338583
Position3,NIR,7.4540953636,0.0042295977,23.7370109558,0.7485622764,0.1713080704,9.94652509689331E-07,25.0390663147,0.8440991044
Position3,NIR,7.6293578148,0.0043506529,23.6144561768,0.7463350892,0.1707230061,2.81259417533875E-06,24.9064350128,0.8460947871
Position3,NIR,7.8267045021,0.004327795,23.6373329163,0.7446967363,0.1766272932,9.79285687208176E-07,24.9258155823,0.8472346067
Position3,NIR,7.9575896263,0.0044657295,23.5010757446,0.7406870127,0.1835645735,3.00933606922626E-06,24.7757377625,0.8468105793
Position3,NIR,7.9552750587,0.0044069346,23.5586338043,0.7401080728,0.1856647134,4.47153579443693E-05,24.8410110474,0.846054554
Position3,NIR,8.0766592026,0.0045389282,23.4304656982,0.735024929,0.185873583,8.40476714074612E-05,24.7176933289,0.8426784277
Position3,NIR,8.2277164459,0.0046007559,23.3717079163,0.7344937325,0.1843899041,1.29637774080038E-05,24.6423244476,0.8433203697
Position3,NIR,8.2766609192,0.0043426231,23.6224784851,0.7392165661,0.1830486059,1.80136412382126E-05,24.889957428,0.8446460962
Position3,NIR,8.3043899536,0.0043197321,23.6454315186,0.7401465774,0.1832374036,1.99866481125355E-05,24.9202365875,0.8452139497
Position3,NIR,8.3849592209,0.0042171846,23.7497730255,0.73853755,0.1875923574,9.04537737369537E-05,25.0306472778,0.8443533182
Position3,NIR,8.4710483551,0.0041703819,23.7982406616,0.7385649681,0.187689513,5.98514452576637E-06,25.0786209106,0.8438599706
Position3,NIR,8.6964292526,0.0041988082,23.7687416077,0.7376936674,0.189614296,0.00002659,25.0542640686,0.8452886939
Position3,NIR,8.7031736374,0.00408743,23.8854980469,0.7401866317,0.1879146844,1.62981450557709E-08,25.181848526,0.845993042
Position3,NIR,8.6671895981,0.0038956548,24.0941963196,0.742397964,0.1888344139,4.90038655698299E-06,25.4001464844,0.8480822444
Position3,NIR,8.5721273422,0.0041220332,23.8488864899,0.7398054004,0.1905204356,0.000015852,25.1694526672,0.8475818634
Position3,NIR,8.4431219101,0.0042771674,23.6884384155,0.7382704616,0.1905331761,0.000002142,25.0156326294,0.8464776278
Position3,NIR,8.3013830185,0.0041949754,23.7727069855,0.7392864227,0.1901229918,0.000000655,25.1302642822,0.8467329144
Position3,NIR,8.1711120605,0.0042535691,23.7124652863,0.7394578457,0.1926368922,2.51247547566891E-06,25.0745868683,0.8481764793
Position3,NIR,8.1709051132,0.0043408684,23.6242332458,0.7367215753,0.1917934418,1.37602910399437E-07,24.9807720184,0.84706074
Position3,NIR,8.1385965347,0.0042952998,23.6700649261,0.736048162,0.1922962517,3.08407470583916E-05,25.0304775238,0.8471211195
Position3,NIR,8.0678281784,0.0043777102,23.5875320435,0.7361351252,0.1930263937,2.17256601899862E-05,24.9600067139,0.8464635015
Position3,NIR,7.9613580704,0.0044377283,23.5283927917,0.7365882993,0.1881752908,0.000010842,24.9098491669,0.8455257416
Position3,NIR,7.8774681091,0.0046139094,23.3593101501,0.7351488471,0.1861307621,9.02428291738033E-06,24.761674881,0.8441280127
Position3,NIR,7.7263522148,0.0045919139,23.380065918,0.7348861098,0.1825685054,1.58906914293766E-06,24.7853870392,0.8432135582
Position3,NIR,7.5463671684,0.004639735,23.335067749,0.7373978496,0.1864027679,3.10572795569897E-06,24.7360687256,0.8436186314
Position3,NIR,7.5128235817,0.0045191511,23.449432373,0.7381460667,0.1818154603,5.55114820599556E-06,24.8607940674,0.844037652
Position3,NIR,7.4184126854,0.0044520386,23.5144119263,0.7404889464,0.1809719801,2.88989394903183E-06,24.9211483002,0.8439195752
Position3,NIR,7.4286317825,0.0043725935,23.5926074982,0.7412881255,0.1819349229,4.38101124018431E-05,24.9890403748,0.8450296521
Position3,NIR,7.368335247,0.0042975284,23.6678123474,0.7434355617,0.1832487732,2.07731500267982E-06,25.0728721619,0.8464151621
Position3,NIR,7.4558954239,0.0043574842,23.6076431274,0.7415267229,0.1837631315,5.64786605536938E-05,25.0078086853,0.8465195298
Position3,NIR,7.4468712807,0.0044303923,23.535577774,0.7394196987,0.1843038499,5.38071617484093E-07,24.9295158386,0.8438144922
Position3,NIR,7.4462485313,0.0042601917,23.7057094574,0.7404420376,0.1854304075,9.35746356844902E-06,25.1088943481,0.8431100249
Position3,NIR,7.4843783379,0.0043074861,23.6577625275,0.7401529551,0.1879205406,1.64802186191082E-05,25.0606365204,0.8428095579
Position3,NIR,7.5157670975,0.004320839,23.6443214417,0.7416853905,0.1863973439,1.11258123070002E-05,25.0335140228,0.8440362811
Position3,NIR,7.5199370384,0.004345837,23.6192684174,0.7438873053,0.1878307015,1.45826488733292E-05,24.9970436096,0.8472601771
Position3,NIR,7.5176773071,0.0043410966,23.624004364,0.7445712686,0.1833090782,6.84289261698723E-07,25.0020179749,0.845934093
Position3,NIR,7.4942383766,0.0046208808,23.3527545929,0.7449173331,0.1841628402,8.05617310106754E-06,24.725982666,0.8459976315
Position3,NIR,7.4901499748,0.004398616,23.5668392181,0.7486479878,0.1867304742,4.18908894062042E-06,24.9491672516,0.8468330503
Position3,NIR,7.5336985588,0.0044949823,23.4727210999,0.7479323149,0.183996737,1.24552752822638E-05,24.848241806,0.8453410268
Position3,NIR,7.4139223099,0.0045312666,23.4378051758,0.7489218116,0.1811623871,2.08795536309481E-05,24.7961502075,0.8460465074
Position3,NIR,7.383497715,0.0044476339,23.5187110901,0.7509557605,0.1794591546,1.86264514923096E-09,24.8875350952,0.8469395041
Position3,NIR,7.3108468056,0.0044390922,23.5270595551,0.7515939474,0.1778575778,8.04290175437927E-06,24.8855209351,0.8466110229
Position3,NIR,7.2129592896,0.0044239601,23.5418891907,0.7529866099,0.177169621,4.04012389481068E-05,24.8914737701,0.8469412923
Position3,NIR,7.1165513992,0.0043481439,23.6169624329,0.7553198934,0.1766334027,1.37416645884514E-05,24.9749603271,0.8474065065
Position3,NIR,7.0539946556,0.0045196163,23.4489841461,0.7533073425,0.1792230308,0.000018463,24.7952365875,0.8462372422
Position3,NIR,6.9970612526,0.0044005071,23.5649719238,0.7569089532,0.1784555614,3.79118137061596E-06,24.9160041809,0.846698761
Position3,NIR,6.9408602715,0.0044398294,23.5263404846,0.7569595575,0.1780430377,2.42104288190603E-05,24.8926067352,0.847069025
Position3,NIR,6.7911286354,0.0046817078,23.2959575653,0.7559887171,0.1786780357,2.30385921895504E-06,24.6536998749,0.8447147608
Position3,NIR,6.7055954933,0.0045143748,23.4540214539,0.7586166263,0.180081442,2.89410818368196E-05,24.8036994934,0.8446425796
Position3,NIR,6.6166977882,0.0045963111,23.3759078979,0.7595229745,0.1775195301,3.81278805434704E-05,24.731967926,0.8460963368
Position3,NIR,6.509824276,0.0046429546,23.3320579529,0.7598543763,0.1766912341,2.65054404735565E-06,24.6951274872,0.8440743089
Position3,NIR,6.4432587624,0.004554172,23.4159069061,0.7617276311,0.1776027679,2.55652703344822E-05,24.7806663513,0.8435724974
Position3,NIR,6.3397188187,0.0045379978,23.4313583374,0.7629454732,0.1735773385,1.12317502498627E-06,24.7941970825,0.8444588184
Position3,NIR,6.1826300621,0.0045618052,23.4086341858,0.7633565068,0.1756879836,7.48643651604652E-06,24.7685623169,0.841794014
Position3,NIR,6.0053582191,0.0045249928,23.4438228607,0.764893651,0.1749279797,1.13120768219233E-05,24.8057594299,0.8420994878
Position3,NIR,5.9515547752,0.0045800717,23.3912773132,0.7636689544,0.1753995419,9.61683690547943E-06,24.7586803436,0.8419626951
Position3,NIR,5.9193663597,0.0046834024,23.2943878174,0.760396719,0.1747651696,1.88127160072327E-07,24.6509952545,0.8386962414
Position3,NIR,5.8793082237,0.0046987948,23.2801361084,0.7603420019,0.1753509492,4.00245189666748E-05,24.6348228455,0.838393867
Position3,NIR,5.8791909218,0.0045405733,23.428894043,0.7611019015,0.1738168746,1.33388675749302E-06,24.7854328156,0.8394286633
Position3,NIR,5.8605418205,0.004572867,23.3981151581,0.7598854899,0.1736658216,3.1772069633007E-06,24.7498512268,0.8387514949
Position3,NIR,5.8439321518,0.0044750143,23.4920539856,0.7613174319,0.1725992709,2.89781019091606E-06,24.8363304138,0.8390213847
Position3,NIR,5.768851757,0.0043480084,23.6170959473,0.7622382641,0.1727138013,1.22005585581064E-05,24.9775505066,0.839435339
Position3,NIR,5.7406711578,0.0045487611,23.4210700989,0.7594263554,0.1766394973,1.26797240227461E-05,24.7781658173,0.8363745213
Position3,NIR,5.7298579216,0.0045235837,23.4451751709,0.7599505782,0.1756914705,1.41793861985207E-05,24.7962646484,0.8366228342
Position3,NIR,5.7226681709,0.0045501795,23.4197158813,0.7598375082,0.1757816225,2.53240577876568E-05,24.7843666077,0.8370099664
Position3,NIR,5.6226129532,0.0045410073,23.428478241,0.7608200908,0.1751582175,1.35018490254879E-06,24.7845363617,0.8362859488
Position3,NIR,5.5681548119,0.0045407247,23.4287471771,0.7628480792,0.1767885983,6.94114714860916E-06,24.7877101898,0.837561965
Position3,NIR,5.4799523354,0.0044359178,23.530166626,0.7624511123,0.1750069857,1.84746459126472E-05,24.8841438293,0.8375604749
Position3,NIR,5.423169136,0.0045893639,23.3824768066,0.7609043121,0.1749403477,1.90944410860538E-06,24.7196578979,0.8362033963
Position3,NIR,5.4113206863,0.0045077591,23.4603919983,0.7626643777,0.174631238,3.618816845119E-05,24.8073730469,0.8383896351
Position3,NIR,5.4458723068,0.004553013,23.417011261,0.7630431652,0.1727570295,3.75525560230017E-05,24.7628669739,0.8390639424
Position3,NIR,5.4126505852,0.0046278425,23.3462162018,0.7634114623,0.1746866256,3.55497468262911E-05,24.6836357117,0.8385968208
Position3,NIR,5.3917937279,0.0046486356,23.3267440796,0.7636916041,0.1719026417,3.04379500448704E-06,24.6544876099,0.840423882
Position3,NIR,5.3951225281,0.0044565331,23.5100288391,0.7660362124,0.168975547,2.46549025177956E-05,24.8519439697,0.8407099843
Position3,NIR,5.3979034424,0.0046652858,23.3112163544,0.7629671693,0.1708198041,6.59516081213951E-06,24.6418914795,0.8384201527
Position3,NIR,5.3803453445,0.0045780963,23.3931522369,0.7613109946,0.1728734374,1.99023634195328E-05,24.7276802063,0.8365371823
Position3,NIR,5.3117346764,0.0044080368,23.5575485229,0.7639610767,0.1694921255,4.49712388217449E-06,24.9063415527,0.8376635909
Position3,NIR,5.3363623619,0.0046081753,23.3647117615,0.7613856792,0.1739298701,8.99052247405052E-06,24.6996040344,0.8351307511
Position3,NIR,5.3022294044,0.0045013907,23.4665336609,0.7621988058,0.1729824841,4.47921920567751E-05,24.8011779785,0.8366031051
Position3,NIR,5.3255801201,0.0045310995,23.4379653931,0.7626394629,0.1720430851,4.91582322865725E-05,24.7824115753,0.8377608061
Position3,NIR,5.3685803413,0.0045056599,23.4624176025,0.7634474635,0.1744394749,6.41718506813049E-05,24.7996044159,0.8380756974
Position3,NIR,5.3681664467,0.0046635028,23.312877655,0.7610625625,0.1754419208,3.9862934499979E-06,24.6460170746,0.838866353
Position3,NIR,5.4227051735,0.0045616645,23.4087657928,0.7603009939,0.1750455052,4.55183908343315E-07,24.7564964294,0.8394662738
Position3,NIR,5.4374976158,0.0046613757,23.3148593903,0.7593918443,0.1779758334,5.17605803906918E-06,24.6447486877,0.8382169008
Position3,NIR,5.4254107475,0.0046861349,23.291852951,0.7583372593,0.1786153466,3.67662869393826E-06,24.6182346344,0.8369088769
Position3,NIR,5.4545898438,0.0045909174,23.3810062408,0.7603071332,0.1779478788,2.09317076951265E-05,24.7155971527,0.8383856416
Position3,NIR,5.4950547218,0.0047098659,23.2699127197,0.759072125,0.1812930554,5.91157004237175E-07,24.5973758698,0.8366585374
Position3,NIR,5.5253500938,0.0046168091,23.3565826416,0.7602369189,0.181173861,5.06408978253603E-05,24.6797142029,0.8376262784
Position3,NIR,5.4338340759,0.0046932986,23.2852172852,0.7610132098,0.1780259758,3.65567393600941E-06,24.6056900024,0.839340508
Position3,NIR,5.4579405785,0.0046264045,23.3475646973,0.760150373,0.1800091267,1.45863741636276E-05,24.6675033569,0.8374079466
Position3,NIR,5.4467182159,0.0047276234,23.253572464,0.7599847913,0.1806785166,1.68313272297382E-05,24.575050354,0.8378876448
Position3,NIR,5.4375667572,0.004706101,23.2733879089,0.7602648735,0.1795942038,2.56833154708147E-05,24.5949172974,0.8380147815
Position3,NIR,5.4240074158,0.0047365073,23.2454185486,0.7584989667,0.1814249754,3.25683504343033E-06,24.56848526,0.8362570405
Position3,NIR,5.4112877846,0.0046343282,23.340133667,0.76090765,0.179753229,2.29082070291042E-05,24.6604747772,0.837736845
Position3,NIR,5.4560194016,0.0045359218,23.4333457947,0.7628210187,0.1786821634,5.81680797040463E-06,24.7596073151,0.8391317725
Position3,NIR,5.4463362694,0.0047205901,23.2600383759,0.7604969144,0.1792480797,0.000006743,24.5742874146,0.8379096985
Position3,NIR,5.4477171898,0.0046596238,23.316493988,0.7611960769,0.1781197935,2.62865796685219E-07,24.634765625,0.8380873203
Position3,NIR,5.4560866356,0.0046031964,23.3694057465,0.7602900267,0.1791870594,8.3481427282095E-06,24.6980285645,0.8375833631
Position3,NIR,5.4105978012,0.0046928348,23.2856483459,0.761059761,0.1799345165,2.80747190117836E-06,24.5987701416,0.8380032182
Position3,NIR,5.4308228493,0.0047444939,23.2381019592,0.7606161237,0.1777992845,0.000003455,24.5573329926,0.8378605843
Position3,NIR,5.3824625015,0.0046906783,23.2876415253,0.7599548697,0.1805237383,2.49454751610756E-06,24.6086483002,0.8376177549
